suction_kpa,sr_closed_form,sr_independent_formula,sr_abs_error,pc_closed_form,pc_independent_formula,pc_abs_error,pc_primary_closed_form,pc_primary_independent_formula,pc_primary_abs_error,pc_damage_sensitivity_factor,pc_if_damage_sensitivity_closed_form,pc_if_damage_sensitivity_independent_formula,pc_damage_sensitivity_abs_error
5.0,0.9656690950679448,0.9656690950679448,0.0,123.04450624417257,123.04450624417255,1.4210854715202004e-14,123.04450624417257,123.04450624417255,1.4210854715202004e-14,1.0,123.04450624417257,123.04450624417255,1.4210854715202004e-14
7.215189873417721,0.9538775988343625,0.9538775988343625,0.0,124.3472675495176,124.3472675495176,0.0,124.3472675495176,124.3472675495176,0.0,0.9941855471879507,123.62425623004366,123.62425623004366,0.0
9.430379746835442,0.9399482103155252,0.9399482103155252,0.0,125.62338564292614,125.62338564292615,1.4210854715202004e-14,125.62338564292614,125.62338564292615,1.4210854715202004e-14,0.9883877583720557,124.16461653472005,124.16461653472007,1.4210854715202004e-14
11.645569620253164,0.924450521489198,0.924450521489198,0.0,126.87392849805319,126.87392849805319,0.0,126.87392849805319,126.87392849805319,0.0,0.9826066335523154,124.66716376702921,124.66716376702921,0.0
13.860759493670885,0.9078546370680234,0.9078546370680234,0.0,128.09990113480208,128.09990113480208,0.0,128.09990113480208,128.09990113480208,0.0,0.9768421727287293,125.13338575085548,125.13338575085548,0.0
16.075949367088604,0.8905481033337754,0.8905481033337754,0.0,129.30225047203282,129.30225047203282,0.0,129.30225047203282,129.30225047203282,0.0,0.9710943759012979,125.56468822477201,125.56468822477201,0.0
18.29113924050633,0.8728464018635808,0.8728464018635808,0.0,130.48186972151595,130.48186972151595,0.0,130.48186972151595,130.48186972151595,0.0,0.9653632430700209,125.9624009162026,125.9624009162026,0.0
20.50632911392405,0.8550020397827226,0.8550020397827226,0.0,131.6396023742106,131.6396023742106,0.0,131.6396023742106,131.6396023742106,0.0,0.9596487742348982,126.3277830591806,126.3277830591806,0.0
22.72151898734177,0.8372132965486506,0.8372132965486506,0.0,132.7762458234303,132.7762458234303,0.0,132.7762458234303,132.7762458234303,0.0,0.95395096939593,126.66202841601363,126.66202841601363,0.0
24.93670886075949,0.8196326090224393,0.8196326090224393,0.0,133.89255466387866,133.89255466387866,0.0,133.89255466387866,133.89255466387866,0.0,0.9482698285531165,126.96626985565499,126.96626985565499,0.0
27.151898734177212,0.802374355813092,0.802374355813092,0.0,134.9892437007407,134.98924370074073,2.842170943040401e-14,134.9892437007407,134.98924370074073,2.842170943040401e-14,0.9426053517064573,127.24158353512537,127.2415835351254,2.842170943040401e-14
29.367088607594933,0.7855218416872022,0.7855218416872022,0.0,136.06699069888114,136.06699069888114,0.0,136.06699069888114,136.06699069888114,0.0,0.9369575388559526,127.48899272475947,127.48899272475947,0.0
31.582278481012658,0.7691333813492235,0.7691333813492235,0.0,137.1264388986288,137.12643889862883,2.842170943040401e-14,137.1264388986288,137.12643889862883,2.842170943040401e-14,0.9313263900016023,127.70947131323527,127.70947131323528,1.4210854715202004e-14
33.79746835443038,0.7532474711170147,0.7532474711170147,0.0,138.16819932153223,138.16819932153223,0.0,138.16819932153223,138.16819932153223,0.0,0.9257119051434065,127.90394702416953,127.90394702416953,0.0
36.0126582278481,0.7378870990635124,0.7378870990635124,0.0,139.19285288678148,139.19285288678148,0.0,139.19285288678148,139.19285288678148,0.0,0.9201140842813652,128.07330437243172,128.07330437243172,0.0
38.22784810126582,0.7230632796757944,0.7230632796757944,0.0,140.20095235665207,140.20095235665207,0.0,140.20095235665207,140.20095235665207,0.0,0.9145329274154783,128.218387385167,128.218387385167,0.0
40.44303797468354,0.7087779142457147,0.7087779142457147,0.0,141.19302412728268,141.19302412728268,0.0,141.19302412728268,141.19302412728268,0.0,0.9089684345457459,128.3400021097559,128.3400021097559,0.0
42.65822784810126,0.6950260798266529,0.6950260798266529,0.0,142.16956987931147,142.16956987931144,2.842170943040401e-14,142.16956987931147,142.16956987931144,2.842170943040401e-14,0.903420605672168,128.43891892851917,128.43891892851914,2.842170943040401e-14
44.87341772151898,0.6817978432095935,0.6817978432095935,0.0,143.131068101329,143.131068101329,0.0,143.131068101329,143.131068101329,0.0,0.8978894407947444,128.51587469785676,128.51587469785676,0.0
47.088607594936704,0.6690796859553273,0.6690796859553273,0.0,144.07797549772926,144.07797549772926,0.0,144.07797549772926,144.07797549772926,0.0,0.8923749399134754,128.57157472764132,128.57157472764132,0.0
49.303797468354425,0.6568556146566483,0.6568556146566483,0.0,145.01072829132775,145.01072829132775,0.0,145.01072829132775,145.01072829132775,0.0,0.8868771030283608,128.6066946150455,128.6066946150455,0.0
51.518987341772146,0.6451080188446526,0.6451080188446526,0.0,145.92974343004693,145.92974343004693,0.0,145.92974343004693,145.92974343004693,0.0,0.8813959301394008,128.6218819455303,128.6218819455303,0.0
53.73417721518987,0.6338183281301097,0.6338183281301097,0.0,146.8354197060244,146.8354197060244,0.0,146.8354197060244,146.8354197060244,0.0,0.8759314212465951,128.61775787243823,128.61775787243823,0.0
55.94936708860759,0.6229675106570454,0.6229675106570454,0.0,147.72813879466162,147.72813879466162,0.0,147.72813879466162,147.72813879466162,0.0,0.870483576349944,128.59491858549796,128.59491858549796,0.0
58.164556962025316,0.6125364468362712,0.6125364468362712,0.0,148.60826622038985,148.60826622038985,0.0,148.60826622038985,148.60826622038985,0.0,0.8650523954494471,128.5539366775374,128.5539366775374,0.0
60.379746835443036,0.602506205562506,0.602506205562506,0.0,149.4761522552685,149.4761522552685,0.0,149.4761522552685,149.4761522552685,0.0,0.859637878545105,128.4953624178041,128.4953624178041,0.0
62.59493670886076,0.5928582445649077,0.5928582445649077,0.0,150.33213275594557,150.33213275594557,0.0,150.33213275594557,150.33213275594557,0.0,0.8542400256369171,128.41972493949137,128.41972493949137,0.0
64.81012658227849,0.5835745520337757,0.5835745520337757,0.0,151.17652994398472,151.17652994398472,0.0,151.17652994398472,151.17652994398472,0.0,0.8488588367248838,128.32753334835544,128.32753334835544,0.0
67.0253164556962,0.5746377430406977,0.5746377430406977,0.0,152.00965313409625,152.00965313409625,0.0,152.00965313409625,152.00965313409625,0.0,0.8434943118090049,128.21927775867007,128.21927775867007,0.0
69.24050632911391,0.5660311213726522,0.5660311213726522,0.0,152.83179941439067,152.83179941439067,0.0,152.83179941439067,152.83179941439067,0.0,0.8381464508892806,128.095430262194,128.095430262194,0.0
71.45569620253164,0.5577387150980307,0.5577387150980307,0.0,153.64325428239874,153.64325428239874,0.0,153.64325428239874,153.64325428239874,0.0,0.8328152539657107,127.95644583531417,127.95644583531417,0.0
73.67088607594935,0.5497452923596947,0.5497452923596947,0.0,154.44429224026524,154.44429224026524,0.0,154.44429224026524,154.44429224026524,0.0,0.8275007210382951,127.80276318906866,127.80276318906866,0.0
75.88607594936708,0.5420363624516972,0.5420363624516972,0.0,155.23517735222106,155.23517735222106,0.0,155.23517735222106,155.23517735222106,0.0,0.8222028521070341,127.63480556633742,127.63480556633742,0.0
78.10126582278481,0.534598166104052,0.534598166104052,0.0,156.01616376716728,156.01616376716728,0.0,156.01616376716728,156.01616376716728,0.0,0.8169216471719275,127.4529814901195,127.4529814901195,0.0
80.31645569620252,0.5274176580106138,0.5274176580106138,0.0,156.7874962089583,156.78749620895832,2.842170943040401e-14,156.7874962089583,156.78749620895832,2.842170943040401e-14,0.8116571062329755,127.2576854664767,127.25768546647672,1.4210854715202004e-14
82.53164556962025,0.5204824839379312,0.5204824839379312,0.0,157.54941043675083,157.5494104367508,2.842170943040401e-14,157.54941043675083,157.5494104367508,2.842170943040401e-14,0.8064092292901779,127.04929864542214,127.04929864542213,1.4210854715202004e-14
84.74683544303797,0.5137809542072653,0.5137809542072653,0.0,158.30213367758557,158.30213367758557,0.0,158.30213367758557,158.30213367758557,0.0,0.8011780163435347,126.82818944275706,126.82818944275706,0.0
86.9620253164557,0.5073020149156061,0.5073020149156061,0.0,159.04588503318752,159.04588503318752,0.0,159.04588503318752,159.04588503318752,0.0,0.795963467393046,126.5947141256117,126.5947141256117,0.0
89.17721518987341,0.5010352179289647,0.5010352179289647,0.0,159.78087586280654,159.78087586280654,0.0,159.78087586280654,159.78087586280654,0.0,0.7907655824387118,126.34921736421971,126.34921736421971,0.0
91.39240506329114,0.49497069042232117,0.49497069042232117,0.0,160.50731014377286,160.50731014377286,0.0,160.50731014377286,160.50731014377286,0.0,0.785584361480532,126.09203275225352,126.09203275225352,0.0
93.60759493670885,0.4890991045395108,0.4890991045395108,0.0,161.2253848113052,161.2253848113052,0.0,161.2253848113052,161.2253848113052,0.0,0.7804198045185067,125.82348329785981,125.82348329785981,0.0
95.82278481012658,0.48341164759052835,0.48341164759052835,0.0,161.93529007898874,161.93529007898874,0.0,161.93529007898874,161.93529007898874,0.0,0.7752719115526359,125.54388188736819,125.54388188736819,0.0
98.03797468354429,0.4778999930834315,0.4778999930834315,0.0,162.63720974122705,162.63720974122708,2.842170943040401e-14,162.63720974122705,162.63720974122708,2.842170943040401e-14,0.7701406825829195,125.25353172349004,125.25353172349006,1.4210854715202004e-14
100.25316455696202,0.47255627279547757,0.47255627279547757,0.0,163.3313214588716,163.3313214588716,0.0,163.3313214588716,163.3313214588716,0.0,0.7650261176093575,124.95272673968647,124.95272673968647,0.0
102.46835443037973,0.4673730500173201,0.4673730500173201,0.0,164.01779702913876,164.01779702913873,2.842170943040401e-14,164.01779702913876,164.01779702913873,2.842170943040401e-14,0.7599282166319499,124.64175199225454,124.64175199225453,1.4210854715202004e-14
104.68354430379746,0.4623432940502301,0.4623432940502301,0.0,164.69680264084087,164.69680264084087,0.0,164.69680264084087,164.69680264084087,0.0,0.754846979650697,124.32088403156567,124.32088403156567,0.0
106.89873417721518,0.45746035599567786,0.45746035599567786,0.0,165.36849911587956,165.36849911587956,0.0,165.36849911587956,165.36849911587956,0.0,0.7497824066655985,123.99039125378206,123.99039125378206,0.0
109.1139240506329,0.4527179458462859,0.4527179458462859,0.0,166.03304213787902,166.03304213787902,0.0,166.03304213787902,166.03304213787902,0.0,0.7447344976766543,123.65053423428012,123.65053423428012,0.0
111.32911392405063,0.44811011086483477,0.44811011086483477,0.0,166.69058246877285,166.69058246877285,0.0,166.69058246877285,166.69058246877285,0.0,0.7397032526838648,123.3015660439193,123.3015660439193,0.0
113.54430379746834,0.4436312152218756,0.4436312152218756,0.0,167.3412661540978,167.34126615409784,2.842170943040401e-14,167.3412661540978,167.34126615409784,2.842170943040401e-14,0.7346886716872296,122.94373254921328,122.9437325492133,1.4210854715202004e-14
115.75949367088607,0.43927592085115963,0.43927592085115963,0.0,167.98523471769397,167.98523471769397,0.0,167.98523471769397,167.98523471769397,0.0,0.7296907546867489,122.57727269738477,122.57727269738477,0.0
117.97468354430379,0.4350391694744373,0.4350391694744373,0.0,168.62262534646038,168.62262534646038,0.0,168.62262534646038,168.62262534646038,0.0,0.7247095016824227,122.20241878721515,122.20241878721515,0.0
120.18987341772151,0.43091616574231983,0.43091616574231983,0.0,169.25357106577,169.25357106577002,2.842170943040401e-14,169.25357106577,169.25357106577002,2.842170943040401e-14,0.7197449126742509,121.81939672653773,121.81939672653776,2.842170943040401e-14
122.40506329113923,0.42690236143518756,0.42690236143518756,0.0,169.87820090610427,169.87820090610427,0.0,169.87820090610427,169.87820090610427,0.0,0.7147969876622337,121.42842627716307,121.42842627716307,0.0
124.62025316455696,0.422993440667011,0.422993440667011,0.0,170.49664006143018,170.49664006143018,0.0,170.49664006143018,170.49664006143018,0.0,0.7098657266463707,121.02972128797185,121.02972128797185,0.0
126.83544303797467,0.41918530603503573,0.41918530603503573,0.0,171.10901003980564,171.10901003980567,2.842170943040401e-14,171.10901003980564,171.10901003980567,2.842170943040401e-14,0.7049511296266624,120.6234899168609,120.62348991686092,1.4210854715202004e-14
129.0506329113924,0.4154740656592306,0.4154740656592306,0.0,171.71542880666635,171.71542880666635,0.0,171.71542880666635,171.71542880666635,0.0,0.7000531966031085,120.20993484218027,120.20993484218027,0.0
131.2658227848101,0.41185602105697766,0.41185602105697766,0.0,172.316010921217,172.316010921217,0.0,172.316010921217,172.316010921217,0.0,0.695171927575709,119.78925346425936,119.78925346425936,0.0
133.48101265822783,0.408327655800487,0.408327655800487,0.0,172.91086766632137,172.9108676663214,2.842170943040401e-14,172.91086766632137,172.9108676663214,2.842170943040401e-14,0.690307322544464,119.36163809757844,119.36163809757846,2.842170943040401e-14
135.69620253164555,0.40488562490671254,0.40488562490671254,0.0,173.500107172259,173.500107172259,0.0,173.500107172259,173.500107172259,0.0,0.6854593815093735,118.92727615410666,118.92727615410666,0.0
137.91139240506328,0.40152674491200574,0.40152674491200574,0.0,174.08383453469352,174.08383453469352,0.0,174.08383453469352,174.08383453469352,0.0,0.6806281044704374,118.48635031829373,118.48635031829373,0.0
140.126582278481,0.3982479845862958,0.3982479845862958,0.0,174.6621519271743,174.6621519271743,0.0,174.6621519271743,174.6621519271743,0.0,0.6758134914276559,118.03903871417134,118.03903871417134,0.0
142.3417721518987,0.3950464562441557,0.3950464562441557,0.0,175.235158708472,175.235158708472,0.0,175.235158708472,175.235158708472,0.0,0.6710155423810288,117.585515064991,117.585515064991,0.0
144.55696202531644,0.39191940761266014,0.39191940761266014,0.0,175.80295152503112,175.80295152503112,0.0,175.80295152503112,175.80295152503112,0.0,0.666234257330556,117.12594884579885,117.12594884579885,0.0
146.77215189873417,0.3888642142184351,0.3888642142184351,0.0,176.3656244088029,176.3656244088029,0.0,176.3656244088029,176.3656244088029,0.0,0.6614696362762378,116.66050542932241,116.66050542932241,0.0
148.9873417721519,0.38587837225869887,0.38587837225869887,0.0,176.9232688707067,176.9232688707067,0.0,176.9232688707067,176.9232688707067,0.0,0.656721679218074,116.1893462255213,116.1893462255213,0.0
151.20253164556962,0.38295949192340956,0.38295949192340956,0.0,177.4759739899521,177.4759739899521,0.0,177.4759739899521,177.4759739899521,0.0,0.6519903861560647,115.71262881513258,115.71262881513258,0.0
153.41772151898732,0.3801052911378268,0.3801052911378268,0.0,178.02382649943976,178.02382649943976,0.0,178.02382649943976,178.02382649943976,0.0,0.6472757570902099,115.23050707752104,115.23050707752104,0.0
155.63291139240505,0.3773135896968843,0.3773135896968843,0.0,178.56691086744578,178.56691086744578,0.0,178.56691086744578,178.56691086744578,0.0,0.6425777920205095,114.74313131312643,114.74313131312643,0.0
157.84810126582278,0.37458230376473134,0.37458230376473134,0.0,179.1053093757821,179.1053093757821,0.0,179.1053093757821,179.1053093757821,0.0,0.6378964909469635,114.2506483607817,114.2506483607817,0.0
160.0632911392405,0.3719094407146547,0.3719094407146547,0.0,179.63910219461357,179.6391021946136,2.842170943040401e-14,179.63910219461357,179.6391021946136,2.842170943040401e-14,0.6332318538695721,113.75320171016068,113.7532017101607,1.4210854715202004e-14
162.2784810126582,0.3692930942863225,0.3692930942863225,0.0,180.16836745410234,180.16836745410234,0.0,180.16836745410234,180.16836745410234,0.0,0.6285838807883352,113.25093160959842,113.25093160959842,0.0
164.49367088607593,0.3667314400389159,0.3667314400389159,0.0,180.69318131303876,180.69318131303874,2.842170943040401e-14,180.69318131303876,180.69318131303874,2.842170943040401e-14,0.6239525717032527,112.74397516951265,112.74397516951264,1.4210854715202004e-14
166.70886075949366,0.3642227310802254,0.3642227310802254,0.0,181.21361802461084,181.2136180246108,2.842170943040401e-14,181.21361802461084,181.2136180246108,2.842170943040401e-14,0.6193379266143246,112.23246646164269,112.23246646164266,2.842170943040401e-14
168.9240506329114,0.36176529405320335,0.36176529405320335,0.0,181.72974999945305,181.72974999945308,2.842170943040401e-14,181.72974999945305,181.72974999945308,2.842170943040401e-14,0.614739945521551,111.71653661430885,111.71653661430886,1.4210854715202004e-14
171.1392405063291,0.3593575253627719,0.3593575253627719,0.0,182.2416478661095,182.24164786610953,2.842170943040401e-14,182.2416478661095,182.24164786610953,2.842170943040401e-14,0.610158628424932,111.1963139038848,111.19631390388481,1.4210854715202004e-14
173.35443037974682,0.35699788762691276,0.35699788762691276,0.0,182.74938052903656,182.74938052903656,0.0,182.74938052903656,182.74938052903656,0.0,0.6055939753244671,110.67192384266302,110.67192384266302,0.0
175.56962025316454,0.35468490633719413,0.35468490633719413,0.0,183.25301522426517,183.25301522426517,0.0,183.25301522426517,183.25301522426517,0.0,0.601045986220157,110.14348926328591,110.14348926328591,0.0
177.78481012658227,0.3524171667149451,0.3524171667149451,0.0,183.75261757283465,183.75261757283462,2.842170943040401e-14,183.75261757283465,183.75261757283462,2.842170943040401e-14,0.6,110.2515705437008,110.25157054370077,2.842170943040401e-14
180.0,0.3501933107502645,0.3501933107502645,0.0,184.24825163210429,184.24825163210426,2.842170943040401e-14,184.24825163210429,184.24825163210426,2.842170943040401e-14,0.6,110.54895097926257,110.54895097926256,1.4210854715202004e-14
