time,suction_kpa,pc_suction_only_kpa,pc_if_damage_formula_used_kpa,hydraulic_damage,seismic_damage,difference_kpa
0.0,19.289321881345245,131.00621387840818,127.26317919616794,0.02857142857142857,0.0,3.7430346822402356
0.0013908205841446453,20.535909128663235,131.65491747369234,127.89334840301541,0.02857142857142857,0.0,3.761569070676927
0.0027816411682892906,21.80371470836097,132.30781763635298,128.52759427531433,0.02857142857142857,0.0,3.780223361038651
0.004172461752433936,23.09235135962723,132.9645180112631,129.16553178236987,0.02857142857142857,0.0,3.7989862288932272
0.005563282336578581,24.401425458642294,133.62463146233875,129.8067848491291,0.02857142857142857,0.0,3.8178466132096673
0.006954102920723226,25.730537138813276,134.287780214383,130.45098649397204,0.02857142857142857,0.0,3.8367937204109523
0.008344923504867872,27.079280412916496,134.95359596166242,131.0967701750594,0.02857142857142857,7.694707989285716e-06,3.856825786603025
0.009735744089012517,28.44724329710926,135.62171994527188,131.74197983430355,0.02857142857142857,3.6690274955265895e-05,3.879740110968328
0.011126564673157162,29.83400793677353,136.29180300132964,132.38654339195372,0.02857142857142857,8.465472356102297e-05,3.9052596093759178
0.012517385257301807,31.239150734152716,136.96350558201965,133.03104305173196,0.02857142857142857,0.00014445303066653543,3.932462530287694
0.013908205841446452,32.66224247774281,137.63649775146212,133.676366157563,0.02857142857142857,0.0002068765639976076,3.9601315938991206
0.015299026425591097,34.102848473398346,138.3104591583459,134.32347796079583,0.02857142857142857,0.0002623855745415871,3.9869811975500795
0.016689847009735744,35.56052867711299,138.98507898720266,134.97320974721987,0.02857142857142857,0.00030268683233059234,4.011869239982786
0.018080667593880387,37.034837829434295,139.66005589014011,135.62600500213222,0.02857142857142857,0.0003225742722156474,4.034050888007897
0.019471488178025034,38.52532559147157,140.335097900785,136.28139013836113,0.02857142857142857,0.0003237364177845074,4.053707762423869
0.020862308762169678,40.03153668245537,141.00992233211494,136.93672164827316,0.02857142857142857,0.0003237364177845074,4.073200683841776
0.022253129346314324,41.55301101880635,141.68425565978262,137.59157624050175,0.02857142857142857,0.0003237364177845074,4.09267941928087
0.02364394993045897,43.08928385467137,142.35783339245964,138.24569706379265,0.02857142857142857,0.0003237364177845074,4.112136328666992
0.025034770514603615,44.639885923883554,143.03039993064718,138.8988359018725,0.02857142857142857,0.0003237364177845074,4.131564028774676
0.02642559109874826,46.20434358330325,143.70170841532243,139.5507530264674,0.02857142857142857,0.0003237364177845074,4.150955388855039
0.027816411682892905,47.78217895749591,144.37152056770995,140.20121704170236,0.02857142857142857,0.0003237364177845074,4.1703035260075865
0.02920723226703755,49.37291008470272,145.0396065213875,140.85000472105725,0.02857142857142857,0.0003237364177845074,4.1896018003302515
0.030598052851182195,50.9760510640595,145.70574464786006,141.49690083797893,0.02857142857142857,0.0003237364177845074,4.208843809881131
0.03198887343532684,52.59111220401878,146.3697213766575,142.14169799117587,0.02857142857142857,0.0003237364177845074,4.2280233854816345
0.03337969401947149,54.21760017192984,147.03133101093925,142.78419642554894,0.02857142857142857,0.0003237364177845074,4.247134585390313
0.03477051460361613,55.85501814473081,147.69037553951568,143.42420384964308,0.02857142857142857,0.0003237364177845074,4.266171689872607
0.036161335187760775,57.50286596070714,148.34666444612864,144.06153525043655,0.02857142857142857,0.0003237364177845074,4.285129195692093
0.037552155771905425,59.16064027226969,149.0000145167643,144.69493759605203,0.02857142857142857,0.0003311641422646676,4.305076920712281
0.03894297635605007,60.827834699706116,149.65024964571032,145.3234198916407,0.02857142857142857,0.0003515632087959517,4.326829754069621
0.04033379694019471,62.503939985858395,150.29720064100644,145.94739172644415,0.02857142857142857,0.00038083589995518323,4.3498089145622885
0.041724617524339355,64.18844415167922,150.94070502988126,146.5676559117761,0.02857142857142857,0.0004123189230032819,4.373049118105172
0.043115438108484005,65.88083265261997,151.58060686471154,147.1851084994106,0.02857142857142857,0.0004388726716597364,4.395498365300938
0.04450625869262865,67.58058853580208,152.21675652999045,147.80048204324694,0.02857142857142857,0.0004546246224731089,4.416274486743504
0.04589707927677329,69.28719259792442,152.84901055074067,148.41396581048465,0.02857142857142857,0.00045749788316719033,4.435044740256018
0.04728789986091794,71.0001235438577,153.47723140276366,149.02395829730304,0.02857142857142857,0.00045749788316719033,4.4532731054606245
0.048678720445062586,72.71885814587807,154.1012873250728,149.62990670340457,0.02857142857142857,0.00045749788316719033,4.4713806216682315
0.05006954102920723,74.44287140349105,154.72105213481854,150.231688507243,0.02857142857142857,0.00045749788316719033,4.489363627575528
0.05146036161335187,76.1716367037968,155.33640504497586,150.82918642653215,0.02857142857142857,0.00045749788316719033,4.507218618443716
0.05285118219749652,77.90462598234811,155.94723048503036,151.42228824413488,0.02857142857142857,0.00045749788316719033,4.524942240895484
0.054242002781641166,79.64130988445157,156.55341792486644,152.01088663706142,0.02857142857142857,0.00045749788316719033,4.542531287805019
0.05563282336578581,81.38115792686314,157.1548617020318,152.59487900874586,0.02857142857142857,0.00045749788316719033,4.559982693285946
0.05702364394993046,83.1236386598281,157.75146085252484,153.17416732474348,0.02857142857142857,0.00045749788316719033,4.5772935277813644
0.0584144645340751,84.86821982941647,158.34311894522702,153.74865795196703,0.02857142857142857,0.00045749788316719033,4.594460993259986
0.059805285118219746,86.61436854010405,158.92974392007798,154.3182615015576,0.02857142857142857,0.00045749788316719033,4.6114824185203815
0.06119610570236439,88.36155141754931,159.5112479300714,154.88289267546483,0.02857142857142857,0.00045749788316719033,4.628355254606561
0.06258692628650904,90.10923477151665,160.0875471871294,155.44247011679357,0.02857142857142857,0.00045749788316719033,4.645077070335816
0.06397774687065368,91.85688475889616,160.65856181189633,155.996916263956,0.02857142857142857,0.00045749788316719033,4.6616455479403385
0.06536856745479833,93.60396754677,161.22421568747666,156.54615720865337,0.02857142857142857,0.00045749788316719033,4.678058478823289
0.06675938803894298,95.34994947547568,161.7844363171278,157.0890910847149,0.02857142857142857,0.0004640610016477417,4.695345232412905
0.06815020862308761,97.09429722161647,162.33915468590496,157.62566544963497,0.02857142857142857,0.000477027569886176,4.713489236269993
0.06954102920723226,98.83647796096918,162.8883051262446,158.15654539236536,0.02857142857142857,0.00049172734679586,4.731759733879244
0.07093184979137691,100.5759595312391,163.43182518746207,158.68251306636716,0.02857142857142857,0.0005028358690514083,4.749312121094903
0.07232267037552155,102.31221059461323,163.9696555091302,159.20411844410134,0.02857142857142857,0.0005065753958293044,4.765537065028866
0.0737134909596662,104.04470080006138,164.50173969829714,159.7207383882693,0.02857142857142857,0.0005065753958293044,4.781001310027847
0.07510431154381085,105.77290094533582,165.02802421049518,160.23172721455617,0.02857142857142857,0.0005065753958293044,4.796296995939002
0.07649513212795549,107.49628313862019,165.54845823448542,160.73703558847703,0.02857142857142857,0.0005065753958293044,4.8114226460083955
0.07788595271210014,109.21432095977806,166.06299358067858,161.23661672100218,0.02857142857142857,0.0005065753958293044,4.826376859676401
0.07927677329624479,110.92648962115192,166.57158457316677,161.7304262637269,0.02857142857142857,0.0005065753958293044,4.841158309439862
0.08066759388038942,112.63226612786347,167.07418794529767,162.21842220748053,0.02857142857142857,0.0005065753958293044,4.855765737817137
0.08205841446453407,114.33112943756656,167.57076273871925,162.7005647843053,0.02857142857142857,0.0005065753958293044,4.870197954413953
0.08344923504867871,116.02256061960333,168.06127020582022,163.17681637273236,0.02857142857142857,0.0005065753958293044,4.884453833087861
0.08484005563282336,117.70604301351557,168.54567371548947,163.64714140627996,0.02857142857142857,0.0005065753958293044,4.898532309209514
0.08623087621696801,119.3810623868626,169.0239386621159,164.11150628509827,0.02857142857142857,0.0005065753958293044,4.9124323770176375
0.08762169680111265,121.04710709229735,169.4960323777488,164.56987929068254,0.02857142857142857,0.0005065753958293044,4.926153087066268
0.0890125173852573,122.70366822385317,169.9619240473385,165.02223050357722,0.02857142857142857,0.0005065753958293044,4.93969354376128
0.09040333796940195,124.35023977239268,170.42158462697535,165.46853172399122,0.02857142857142857,0.0005065753958293044,4.953052902984126
0.09179415855354658,125.9863187801723,170.87498676504663,165.90875639524626,0.02857142857142857,0.0005065753958293044,4.966230369800371
0.09318497913769123,127.61140549447447,171.32210472622936,166.3428795299787,0.02857142857142857,0.0005065753958293044,4.979225196250667
0.09457579972183588,129.22500352026088,171.7629143182384,166.77079604103932,0.02857142857142857,0.0005070644299034563,4.992118277199069
0.09596662030598052,130.82661997180006,172.19739282124928,167.1919049146823,0.02857142857142857,0.0005114998377443419,5.0054879065669695
0.09735744089012517,132.41576562322314,172.62551891991643,167.60663142800237,0.02857142857142857,0.0005171928563442931,5.018887491914057
0.09874826147426981,133.9919550579615,173.04727263790778,168.0155870136631,0.02857142857142857,0.0005203821516827446,5.0316856242446875
0.10013908205841446,135.55470681702099,173.46263527487798,168.4188721750543,0.02857142857142857,0.0005203821516827446,5.043763099823678
0.10152990264255911,137.10354354604726,173.87158934580458,168.81593511190934,0.02857142857142857,0.0005203821516827446,5.05565423389524
0.10292072322670374,138.63799214113718,174.27411852261093,169.20675997092206,0.02857142857142857,0.0005203821516827446,5.067358551688869
0.1043115438108484,140.15758389335198,174.67020757800307,169.59133196756167,0.02857142857142857,0.0005203821516827446,5.078875610441401
0.10570236439499305,141.66185463188816,175.0598423314481,169.9696373336218,0.02857142857142857,0.0005203821516827446,5.090204997826305
0.10709318497913768,143.1503448658617,175.44300959722293,170.34166326677985,0.02857142857142857,0.0005203821516827446,5.101346330443079
0.10848400556328233,144.62259992466318,175.81969713446537,170.70739788210057,0.02857142857142857,0.0005203821516827446,5.1122992523648065
0.10987482614742698,146.07817009684038,176.18989359915918,171.06683016541692,0.02857142857142857,0.0005203821516827446,5.12306343374226
0.11126564673157162,147.51661076746592,176.55358849798813,171.4199499285263,0.02857142857142857,0.0005203821516827446,5.133638569461823
0.11265646731571627,148.93748255394843,176.91077214399496,171.7667477661385,0.02857142857142857,0.0005203821516827446,5.144024377856454
0.11404728789986092,150.3403514402451,177.26143561398266,172.10721501451584,0.02857142857142857,0.0005203821516827446,5.154220599466811
0.11543810848400556,151.72478890943526,177.60557070759825,172.44134371174653,0.02857142857142857,0.0005203821516827446,5.16422699585172
0.1168289290681502,153.09037207461424,177.9431699080399,172.7691265595943,0.02857142857142857,0.0005203821516827446,5.174043348445593
0.11821974965229484,154.43668380806713,178.2742263443303,173.0905568868689,0.02857142857142857,0.0005203821516827446,5.183669457461377
0.11961057023643949,155.76331286868373,178.59873375510165,173.405628614264,0.02857142857142857,0.0005203821516827446,5.193105140837645
0.12100139082058414,157.06985402757527,178.91668645383822,173.7143362206103,0.02857142857142857,0.0005203821516827446,5.202350233227918
0.12239221140472878,158.35590819185472,179.2280792955246,174.01667471049373,0.02857142857142857,0.0005203821516827446,5.211404585030863
0.12378303198887343,159.62108252654244,179.53290764465018,174.31253498469428,0.02857142857142857,0.0005209819020216422,5.220372659955899
0.12517385257301808,160.86499057456092,179.8311673445205,174.6018858933299,0.02857142857142857,0.00052233362814521,5.229281451190616
0.12656467315716272,162.0872523747809,180.12285468782963,174.88508424399305,0.02857142857142857,0.000522373996608707,5.237770443836581
0.12795549374130735,163.28749457808328,180.40796638844722,175.161905216367,0.02857142857142857,0.000522373996608707,5.246061172080232
0.12934631432545202,164.46535056140164,180.68649955437797,175.432338950459,0.02857142857142857,0.000522373996608707,5.254160603918962
0.13073713490959665,165.62046053970982,180.9584516618502,175.6963829958859,0.02857142857142857,0.000522373996608707,5.262068665964307
0.1321279554937413,166.75247167592107,181.2238205304933,175.95403523567975,0.02857142857142857,0.000522373996608707,5.269785294813545
0.13351877607788595,167.86103818866485,181.4826042995661,176.20529386320766,0.02857142857142857,0.000522373996608707,5.277310436358448
0.1349095966620306,168.94582145790832,181.7348014051965,176.45015736007318,0.02857142857142857,0.000522373996608707,5.284644045123315
0.13630041724617523,170.0064901283904,181.98041055859812,176.68862447496642,0.02857142857142857,0.000522373996608707,5.291786083631706
0.1376912378303199,171.04272021083676,182.21943072522797,176.9206942034277,0.02857142857142857,0.000522373996608707,5.298736521800265
0.13908205841446453,172.05419518092467,182.4518611048522,177.1463657684931,0.02857142857142857,0.000522373996608707,5.305495336359115
0.14047287899860916,173.04060607596801,182.67770111248788,177.36563860219027,0.02857142857142857,0.000522373996608707,5.312062510297608
0.14186369958275383,174.00165158929207,182.89695036018944,177.57851232785475,0.02857142857142857,0.000522373996608707,5.318438032334683
0.14325452016689846,174.93703816226986,183.10960863965082,177.78498674323774,0.02857142857142857,0.000522373996608707,5.324621896413078
0.1446453407510431,175.84648007399215,183.31567590559501,177.98506180437886,0.02857142857142857,0.000522373996608707,5.330614101216156
0.14603616133518776,176.72969952854282,183.5151522599228,178.1787376102157,0.02857142857142857,0.000522373996608707,5.336414649707081
0.1474269819193324,177.58642673985364,183.70803793659627,178.36601438790703,0.02857142857142857,0.000522373996608707,5.342023548689241
0.14881780250347704,178.4164000141128,183.89433328723092,178.54689247884374,0.02857142857142857,0.000522373996608707,5.3474408083871765
0.1502086230876217,179.21936582970108,184.07403876737348,178.7213723253258,0.02857142857142857,0.000522373996608707,5.352666442047678
0.15159944367176634,179.9950789146318,184.24715492344183,178.8894544578818,0.02857142857142857,0.000522373996608707,5.357700465560015
0.15299026425591097,180.74330232147128,184.41368238030648,179.0511394832118,0.02857142857142857,0.000522373996608707,5.36254289709467
0.15438108484005564,181.4638074997161,184.573621829492,179.20642807273157,0.02857142857142857,0.000522373996608707,5.367193756760429
0.15577190542420027,182.15637436560547,184.72697401797927,179.35532095170063,0.02857142857142857,0.000522373996608707,5.37165306627864
0.1571627260083449,182.82079136934772,184.87373973758983,179.49781888891525,0.02857142857142857,0.000522373996608707,5.375920848674582
0.15855354659248957,183.4568555597396,185.01391981493407,179.6339226869489,0.02857142857142857,0.000522373996608707,5.3799971279851775
0.1599443671766342,184.06437264615937,185.1475151019074,179.76363317292484,0.02857142857142857,0.000522373996608707,5.383881928982561
0.16133518776077885,184.6431570579142,185.2745264667171,179.88695118980385,0.02857142857142857,0.000522373996608707,5.387575276913253
0.16272600834492348,185.19303200092432,185.39495478542617,180.003877588174,0.02857142857142857,0.000522373996608707,5.391077197252173
0.16411682892906815,185.71382951172598,185.50880093399888,180.11441321852752,0.02857142857142857,0.000522373996608707,5.3943877154713675
0.16550764951321278,186.2053905087772,185.61606578083519,180.21855892401223,0.02857142857142857,0.000522373996608707,5.397506856822957
0.16689847009735742,186.66756484105053,185.71675017978095,180.31631553364514,0.02857142857142857,0.000522373996608707,5.400434646135807
0.16828929068150209,187.1002113338976,185.81085496360248,180.40768385597667,0.02857142857142857,0.000522373996608707,5.403171107625809
0.16968011126564672,187.50319783217213,185.8983809379147,180.49266467319535,0.02857142857142857,0.000522373996608707,5.405716264719359
0.17107093184979136,187.87640124059777,185.97932887555137,180.57125873566176,0.02857142857142857,0.000522373996608707,5.408070139889617
0.17246175243393602,188.21970756136838,186.05369951136927,180.64346675686392,0.02857142857142857,0.000522373996608707,5.410232754505358
0.17385257301808066,188.53301192896953,186.1214935374767,180.7092894087844,0.02857142857142857,0.000522373996608707,5.412204128692309
0.1752433936022253,188.81621864221052,186.18271159887834,180.76872731767182,0.02857142857142857,0.000522373996608707,5.413984281206524
0.17663421418636996,189.06924119345697,186.23735428952918,180.82178106020967,0.02857142857142857,0.000522373996608707,5.415573229319506
0.1780250347705146,189.29200229505534,186.28542214879047,180.86845116007518,0.02857142857142857,0.000522373996608707,5.416970988715292
0.17941585535465923,189.4844339029409,186.3269156582823,180.90873808488342,0.02857142857142857,0.000522373996608707,5.418177573398879
0.1808066759388039,189.64647723742235,186.36183523912666,180.94264224351068,0.02857142857142857,0.000522373996608707,5.419192995615987
0.18219749652294853,189.77808280113658,186.39018124957687,180.97016398379265,0.02857142857142857,0.000522373996608707,5.4200172657842245
0.18358831710709317,189.8792103941679,186.4119539830291,180.99130359059387,0.02857142857142857,0.000522373996608707,5.4206503924352205
0.18497913769123783,189.94982912632753,186.42715366641227,181.00606128424445,0.02857142857142857,0.000522373996608707,5.421092382167814
0.18636995827538247,189.98991742658922,186.43578045895472,181.0144372193425,0.02857142857142857,0.000522373996608707,5.421343239612213
0.1877607788595271,189.99946304967807,186.4378344513237,175.6924187932153,0.05714285714285714,0.000522373996608707,10.745415658108413
0.18915159944367177,189.97846307981138,186.43331566513817,175.6881604489941,0.05714285714285714,0.000522373996608707,10.74515521614407
0.1905424200278164,189.92692393158885,186.4222240528525,175.6777081060106,0.05714285714285714,0.000522373996608707,10.744515946841886
0.19193324061196104,189.84486134803342,186.40455949801188,175.6610616545219,0.05714285714285714,0.000522373996608707,10.74349784348999
0.1933240611961057,189.7323003957825,186.3803218158795,175.63822092043856,0.05714285714285714,0.000522373996608707,10.742100895440956
0.19471488178025034,189.58927545743092,186.3495107544364,175.6091856662668,0.05714285714285714,0.000522373996608707,10.740325088169612
0.19610570236439498,189.41583022102884,186.3121259957561,175.573955592404,0.05714285714285714,0.000522373996608707,10.738170403352115
0.19749652294853962,189.21201766673659,186.2681671577561,175.5325303387891,0.05714285714285714,0.000522373996608707,10.73563681896701
0.19888734353268428,188.9779000506417,186.21763379632912,175.4849094869111,0.05714285714285714,0.000522373996608707,10.732724309418018
0.20027816411682892,188.71354888574223,186.16052540785813,175.43109256217917,0.05714285714285714,0.000522373996608707,10.729432845678957
0.20166898470097355,188.41904492010252,186.0968414321193,175.3710790366582,0.05714285714285714,0.000522373996608707,10.725762395461118
0.20305980528511822,188.0944781121882,186.02658125557727,175.3048683321741,0.05714285714285714,0.000522373996608707,10.721712923403174
0.20445062586926285,187.73994760338763,185.94974421507914,175.23245982379512,0.05714285714285714,0.000522373996608707,10.71728439128401
0.2058414464534075,187.35556168772843,185.86632960195342,175.1538528436943,0.05714285714285714,0.000522373996608707,10.712476758259129
0.20723226703755215,186.94143777879822,185.7763366665202,175.06904668539977,0.05714285714285714,0.000522373996608707,10.707289981120425
0.2086230876216968,186.49770237387978,185.6797646230208,174.9780406084404,0.05714285714285714,0.000522373996608707,10.701724014580378
0.21001390820584143,186.02449101531147,185.5766126549752,174.88083384339433,0.05714285714285714,0.000522373996608707,10.69577881158088
0.2114047287899861,185.52194824908486,185.46687992097668,174.77742559734958,0.05714285714285714,0.000522373996608707,10.689454323627103
0.21279554937413073,184.99022758069202,185.3505655609321,174.66781505978483,0.05714285714285714,0.000522373996608707,10.682750501147268
0.21418636995827536,184.42949142823602,185.22766870276058,174.55200140888192,0.05714285714285714,0.000522373996608707,10.67566729387866
0.21557719054242003,183.8399110728193,185.09818846955994,174.42998381827925,0.05714285714285714,0.000522373996608707,10.66820465128069
0.21696801112656466,183.22166660622435,184.96212398725424,174.3017614642786,0.05714285714285714,0.000522373996608707,10.660362522975646
0.2183588317107093,182.5749468759034,184.81947439273475,174.1673335335168,0.05714285714285714,0.000522373996608707,10.652140859217951
0.21974965229485396,181.8999494272936,184.6702388425083,174.02669923111577,0.05714285714285714,0.000522373996608707,10.643539611392526
0.2211404728789986,181.19688044347512,184.5144165218674,173.87985778932395,0.05714285714285714,0.000522373996608707,10.63455873254344
0.22253129346314324,180.46595468219115,184.352006654598,173.72680847666476,0.05714285714285714,0.000522373996608707,10.625198177933243
0.2239221140472879,179.70739541024832,184.18300851324045,173.5675506076059,0.05714285714285714,0.000522373996608707,10.615457905634543
0.22531293463143254,178.92143433531837,184.00742142992132,173.40208355276712,0.05714285714285714,0.000522373996608707,10.605337877154199
0.22670375521557717,178.10831153516108,183.82524480777428,173.23040674968266,0.05714285714285714,0.000522373996608707,10.594838058091625
0.22809457579972184,177.26827538429092,183.6364781329689,173.05251971413693,0.05714285714285714,0.000522373996608707,10.583958418831969
0.22948539638386647,176.40158247810896,183.44112098736716,172.86842205209146,0.05714285714285714,0.000522373996608707,10.572698935275696
0.2308762169680111,175.508497554524,183.23917306182918,172.67811347222377,0.05714285714285714,0.000522373996608707,10.561059589605406
0.23226703755215575,174.58929341308644,183.03063417018984,172.48159379909845,0.05714285714285714,0.000522373996608707,10.549040371091394
0.2336578581363004,173.64425083165924,182.81550426392963,172.27886298699235,0.05714285714285714,0.000522373996608707,10.536641276937274
0.23504867872044505,172.6736584806527,182.5937834475638,172.06992113439705,0.05714285714285714,0.000522373996608707,10.523862313166745
0.23643949930458968,171.67781283484754,182.36547199477494,171.85476849922125,0.05714285714285714,0.000522373996608707,10.510703495553685
0.23783031988873435,170.65701808283453,182.1305703653156,171.63340551471956,0.05714285714285714,0.000522373996608707,10.49716485059605
0.23922114047287898,169.61158603409774,181.88907922270877,171.40583280617253,0.05714285714285714,0.000522373996608707,10.483246416536247
0.24061196105702362,168.54183602377012,181.64099945277445,171.17205120834558,0.05714285714285714,0.000522373996608707,10.468948244428873
0.24200278164116829,167.44809481508997,181.38633218301274,170.93206178375493,0.05714285714285714,0.000522373996608707,10.454270399257808
